delta_mu_ev,temperature_k,mu_e_ev,du_dt_intra_w_cm3,p_th_model_w_cm3,q_s_cm1,tau_c_lo_energy_s,delta_mu_carrier_statistics_model
1.2468797269768077,800.0,0.739147232694209,-3169714429.0196376,3169714429.0196376,2391020.0317294584,3.4842447183031335e-08,fd
1.2468797269768077,805.0,0.7399492564478221,-3225937466.070284,3225937466.070284,2405687.1165503585,3.4588806063081115e-08,fd
1.2468797269768077,810.0,0.7407517095895557,-3282570446.2864733,3282570446.2864733,2420292.0793583314,3.433965868889849e-08,fd
1.2468797269768077,815.0,0.7415545846732744,-3339610968.4511714,3339610968.4511714,2434835.2457134947,3.409489105541089e-08,fd
1.2468797269768077,820.0,0.7423578757707773,-3397056662.2182307,3397056662.2182307,2449316.9660996483,3.3854392667487876e-08,fd
1.2468797269768077,825.0,0.7431615764637508,-3454905159.1655283,3454905159.1655283,2463737.5810077596,3.361805670131854e-08,fd
1.2468797269768077,830.0,0.7439656805104428,-3513154102.786272,3513154102.786272,2478097.432401024,3.338577976016522e-08,fd
1.2468797269768077,835.0,0.7447701825364129,-3571801159.24842,3571801159.24842,2492396.8755884883,3.3157461643281986e-08,fd
1.2468797269768077,840.0,0.7455750752755441,-3630843975.990653,3630843975.990653,2506636.23135359,3.2933005607359065e-08,fd
1.2468797269768077,845.0,0.7463803544012817,-3690280255.0589023,3690280255.0589023,2520815.8695500735,3.271231756398841e-08,fd
1.2468797269768077,850.0,0.7471860122817919,-3750107658.3521476,3750107658.3521476,2534936.100895799,3.2495306829595774e-08,fd
1.2468797269768077,855.0,0.7479920449476557,-3810323914.387669,3810323914.387669,2548997.297525543,3.228188505910474e-08,fd
1.2468797269768077,860.0,0.7487984465056748,-3870926732.9339213,3870926732.9339213,2562999.7962274323,3.20719669007445e-08,fd
1.2468797269768077,865.0,0.7496052112231623,-3931913836.994992,3931913836.994992,2576943.934470625,3.186546960661575e-08,fd
1.2468797269768077,870.0,0.7504123335279406,-3993282963.024322,3993282963.024322,2590830.05034816,3.166231293579517e-08,fd
1.2468797269768077,875.0,0.7512198080083434,-4055031861.1272655,4055031861.1272655,2604658.4825232555,3.1462419061684895e-08,fd
1.2468797269768077,880.0,0.7520276308669439,-4117158318.5079246,4117158318.5079246,2618429.5952767846,3.1265712306794755e-08,fd
1.2468797269768077,885.0,0.7528357955754175,-4179660090.40359,4179660090.40359,2632143.7034206823,3.107211959133332e-08,fd
1.2468797269768077,890.0,0.7536442979385184,-4242534980.869727,4242534980.869727,2645801.1597122587,3.088156972849114e-08,fd
1.2468797269768077,895.0,0.7544531324597568,-4305780784.803938,4305780784.803938,2659402.292068813,3.0693993788328725e-08,fd
1.2468797269768077,900.0,0.7552622952729331,-4369395335.385061,4369395335.385061,2672947.454105579,3.050932467549803e-08,fd
1.2468797269768077,905.0,0.7560717811945524,-4433376456.410152,4433376456.410152,2686436.9742687168,3.0327497402371455e-08,fd
1.2468797269768077,910.0,0.7568815859365202,-4497721998.346973,4497721998.346973,2699871.1939562256,3.014844876294874e-08,fd
1.2468797269768077,915.0,0.7576917038613439,-4562429801.508544,4562429801.508544,2713250.42883105,2.997211751858487e-08,fd
1.2468797269768077,920.0,0.7585021317368401,-4627497758.185693,4627497758.185693,2726575.033428431,2.9798443919617036e-08,fd
1.2468797269768077,925.0,0.7593128649814277,-4692923750.740856,4692923750.740856,2739845.3364931215,2.9627370060946505e-08,fd
1.2468797269768077,930.0,0.7601238991579842,-4758705676.258944,4758705676.258944,2753061.6666855193,2.9458839656511227e-08,fd
1.2468797269768077,935.0,0.7609352299738471,-4824841446.642244,4824841446.642244,2766224.352559914,2.9292797984020437e-08,fd
1.2468797269768077,940.0,0.7617468525057942,-4891328975.526678,4891328975.526678,2779333.7092483337,2.912919191035242e-08,fd
1.2468797269768077,945.0,0.7625587642961051,-4958166230.920538,4958166230.920538,2792390.091565585,2.8967969526136016e-08,fd
1.2468797269768077,950.0,0.7633709607144896,-5025351156.632114,5025351156.632114,2805393.814398065,2.880908056972611e-08,fd
1.2513011730255534,280.0,0.6625203253630338,16721106.580252727,0.0,541742.2826060196,,fd
1.2513011730255534,285.0,0.6632106925830734,12720439.779575653,0.0,561863.3545818839,,fd
1.2513011730255534,290.0,0.6639029557711987,8263765.089863975,0.0,582065.5056633331,,fd
1.2513011730255534,295.0,0.6645971194270928,3342537.3137187045,0.0,602338.942776895,,fd
1.2513011730255534,300.0,0.6652931850780686,-2051282.7547140783,2051282.7547140783,622674.4328160542,1.8017980352690565e-07,fd
1.2513011730255534,305.0,0.6659911522844905,-7925250.579148875,7925250.579148875,643063.2813610135,1.7310992894290426e-07,fd
1.2513011730255534,310.0,0.6666910184331377,-14286459.021246944,14286459.021246944,663497.2987973241,1.6652871742282318e-07,fd
1.2513011730255534,315.0,0.6673927788155147,-21141558.21333137,21141558.21333137,683968.7710940293,1.6038998222242176e-07,fd
1.2513011730255534,320.0,0.6680964267422759,-28496774.393946975,28496774.393946975,704470.4324537067,1.5465300750606336e-07,fd
1.2513011730255534,325.0,0.6688019539747001,-36357928.01279106,36357928.01279106,724995.4435080332,1.4928177540428158e-07,fd
1.2513011730255534,330.0,0.6695093503615152,-44730450.64436555,44730450.64436555,745537.36083048,1.4424432079017078e-07,fd
1.2513011730255534,335.0,0.6702186046195232,-53619401.76259438,53619401.76259438,766090.1225320025,1.3951218566809781e-07,fd
1.2513011730255534,340.0,0.6709297039533607,-63029484.15188152,63029484.15188152,786648.0202558952,1.3505996080946543e-07,fd
1.2513011730255534,345.0,0.6716426340284329,-72965058.66705203,72965058.66705203,807205.6767891252,1.3086489584755765e-07,fd
1.2513011730255534,350.0,0.6723573798588809,-83430159.39811385,83430159.39811385,827758.0373624458,1.269065652312346e-07,fd
1.2513011730255534,355.0,0.6730739251022557,-94428506.64179617,94428506.64179617,848300.3407359519,1.2316658561013184e-07,fd
1.2513011730255534,360.0,0.673792252155857,-105963519.87898213,105963519.87898213,868828.1019438488,1.196283715557719e-07,fd
1.2513011730255534,365.0,0.6745123436015299,-118038332.46567,118038332.46567,889337.115201356,1.162769228612859e-07,fd
1.2513011730255534,370.0,0.6752341799662593,-130655800.246845,130655800.246845,909823.406346279,1.1309864679496132e-07,fd
1.2513011730255534,375.0,0.6759577421301531,-143818516.8295106,143818516.8295106,930283.2513201652,1.1008119639791611e-07,fd
1.2513011730255534,380.0,0.6766830100261438,-157528822.5589705,157528822.5589705,950713.1435196601,1.072133356516444e-07,fd
1.2513011730255534,385.0,0.6774099628888213,-171788815.35405082,171788815.35405082,971109.7836446883,1.0448481940708592e-07,fd
1.2513011730255534,390.0,0.6781385795273407,-186600361.3250359,186600361.3250359,991470.0708591865,1.0188628832575318e-07,fd
1.2513011730255534,395.0,0.6788688386224081,-201965105.2303708,201965105.2303708,1011791.095224911,9.9409176707599e-08,fd
1.2513011730255534,400.0,0.6796007183650911,-217884478.97057617,217884478.97057617,1032070.121155177,9.704563224210569e-08,fd
1.2513011730255534,405.0,0.6803341971069675,-234359712.2362069,234359712.2362069,1052304.5865173915,9.478844399373348e-08,fd
1.2513011730255534,410.0,0.6810692519635217,-251391837.15135443,251391837.15135443,1072492.0716813125,9.263098111277595e-08,fd
1.2513011730255534,415.0,0.6818058612060353,-268981703.30415165,268981703.30415165,1092630.3261646768,9.056713426322874e-08,fd
1.2513011730255534,420.0,0.6825440018215431,-287129978.49189746,287129978.49189746,1112717.2229582653,8.859126890569813e-08,fd
1.2513011730255534,425.0,0.6832836512385249,-305837161.4129465,305837161.4129465,1132750.77636087,8.669817927112319e-08,fd
1.2513011730255534,430.0,0.6840247873469679,-325103589.41286045,325103589.41286045,1152729.1347396178,8.488304915020259e-08,fd
1.2513011730255534,435.0,0.6847673870415731,-344929440.29269606,344929440.29269606,1172650.550623949,8.314141821040044e-08,fd
1.2513011730255534,440.0,0.6855114280276999,-365314745.41728294,365314745.41728294,1192513.4017711016,8.146914878406958e-08,fd
1.2513011730255534,445.0,0.6862568873525339,-386259390.6981305,386259390.6981305,1212316.1617847604,7.986239906649822e-08,fd
1.2513011730255534,450.0,0.6870037432712235,-407763130.25065,407763130.25065,1232057.4233570432,7.831759612902859e-08,fd
1.2513011730255534,455.0,0.6877519726102117,-429825581.4740597,429825581.4740597,1251735.8508659364,7.683141539170741e-08,fd
1.2513011730255534,460.0,0.688501554190487,-452446245.392451,452446245.392451,1271350.2292675572,7.540075720670539e-08,fd
1.2513011730255534,465.0,0.6892524653882807,-475624497.1858686,475624497.1858686,1290899.4042803643,7.402273111251686e-08,fd
1.2513011730255534,470.0,0.690004684438637,-499359601.6157082,499359601.6157082,1310382.3142672838,7.269463717239913e-08,fd
1.2513011730255534,475.0,0.6907581900742227,-523650716.8369412,523650716.8369412,1329797.9800840374,7.141395110404566e-08,fd
1.2513011730255534,480.0,0.6915129607347325,-548496895.3826859,548496895.3826859,1349145.4880164638,7.017831104884687e-08,fd
1.2513011730255534,485.0,0.6922689749561669,-573897090.6066561,573897090.6066561,1368423.9919675256,6.898550472345913e-08,fd
1.2513011730255534,490.0,0.6930262117841881,-599850163.4546784,599850163.4546784,1387632.716423225,6.783345774050722e-08,fd
1.2513011730255534,495.0,0.6937846507941834,-626354887.1907686,626354887.1907686,1406770.9532941682,6.672022323446894e-08,fd
1.2513011730255534,500.0,0.6945442716899483,-653409949.4685096,653409949.4685096,1425838.051983084,6.56439726483769e-08,fd
1.2513011730255534,505.0,0.695305053878293,-681013953.6981078,681013953.6981078,1444833.409101437,6.460298730815856e-08,fd
1.2513011730255534,510.0,0.6960669777371975,-709165430.4517614,709165430.4517614,1463756.4864357223,6.359564974273702e-08,fd
1.2513011730255534,515.0,0.696830023355682,-737862833.7064027,737862833.7064027,1482606.7872497386,6.262043718096713e-08,fd
1.2513011730255534,520.0,0.6975941718260387,-767104552.5334781,767104552.5334781,1501383.8751137548,6.167591417352855e-08,fd
1.2513011730255534,525.0,0.6983594035181807,-796888903.5318182,796888903.5318182,1520087.3425620536,6.076072743663806e-08,fd
1.2513011730255534,530.0,0.6991256998213442,-827214145.4243422,827214145.4243422,1538716.8378090467,5.987359929946819e-08,fd
1.2513011730255534,535.0,0.6998930427347454,-858078479.999591,858078479.999591,1557272.055750381,5.901332280099611e-08,fd
1.2513011730255534,540.0,0.7006614135271968,-889480045.7960436,889480045.7960436,1575752.713202042,5.8178757596624636e-08,fd
1.2513011730255534,545.0,0.7014307945269607,-921416933.5297235,921416933.5297235,1594158.5770481525,5.7368824689493256e-08,fd
1.2513011730255534,550.0,0.7022011682388611,-953887182.9386508,953887182.9386508,1612489.4474761274,5.6582502837716926e-08,fd
1.2513011730255534,555.0,0.7029725168787625,-986888781.8912172,986888781.8912172,1630745.1482142038,5.581882501960953e-08,fd
1.2513011730255534,560.0,0.7037448237621068,-1020419679.5460725,1020419679.5460725,1648925.5484446948,5.5076874361724014e-08,fd
1.2513011730255534,565.0,0.7045180723969484,-1054477782.2993225,1054477782.2993225,1667030.5458133223,5.435578136961736e-08,fd
1.2513011730255534,570.0,0.7052922460063953,-1089060952.2899916,1089060952.2899916,1685060.056692591,5.365472115826522e-08,fd
1.2513011730255534,575.0,0.7060673279901163,-1124167013.202113,1124167013.202113,1703014.022575616,5.297291050042201e-08,fd
1.2513011730255534,580.0,0.7068433033810964,-1159793764.8741362,1159793764.8741362,1720892.433777818,5.230960472167332e-08,fd
1.2513011730255534,585.0,0.7076201564578395,-1195938965.9093359,1195938965.9093359,1738695.2871715396,5.1664096297529385e-08,fd
1.2513011730255534,590.0,0.708397871197852,-1232600339.0079885,1232600339.0079885,1756422.5926387648,5.103571244307593e-08,fd
1.2513011730255534,595.0,0.7091764332480708,-1269775590.2426968,1269775590.2426968,1774074.405925595,5.0423812345404705e-08,fd
1.2513011730255534,600.0,0.7099558279785111,-1307462394.3738873,1307462394.3738873,1791650.7940115398,4.9827786000907946e-08,fd
1.2513011730255534,605.0,0.7107360404622035,-1345658396.1526148,1345658396.1526148,1809151.833647387,4.924705242689207e-08,fd
1.2513011730255534,610.0,0.7115170564744521,-1384361221.138987,1384361221.138987,1826577.6276651025,4.868105765707809e-08,fd
1.2513011730255534,615.0,0.7122988681633131,-1423568532.0321555,1423568532.0321555,1843928.4027476169,4.812927138581962e-08,fd
1.2513011730255534,620.0,0.713081465489685,-1463277951.774166,1463277951.774166,1861204.3601027215,4.759118846162224e-08,fd
1.2513011730255534,625.0,0.7138648251712969,-1503486954.312053,1503486954.312053,1878405.481515988,4.706633085266762e-08,fd
1.2513011730255534,630.0,0.7146489343438192,-1544193093.005548,1544193093.005548,1895531.940287706,4.6554238772689366e-08,fd
1.2513011730255534,635.0,0.7154337803676363,-1585393906.1569202,1585393906.1569202,1912583.9233770005,4.6054472877692464e-08,fd
1.2513011730255534,640.0,0.7162193502941094,-1627086912.9515774,1627086912.9515774,1929561.621348723,4.556661331720643e-08,fd
1.2513011730255534,645.0,0.7170056319210142,-1669269625.4771473,1669269625.4771473,1946465.2461320814,4.5090258386689835e-08,fd
1.2513011730255534,650.0,0.7177926121873135,-1711939533.445043,1711939533.445043,1963295.0022916463,4.4625024019049445e-08,fd
1.2513011730255534,655.0,0.7185802804076875,-1755094139.3945365,1755094139.3945365,1980051.1430739854,4.417054197093843e-08,fd
1.2513011730255534,660.0,0.7193686239544773,-1798730914.535455,1798730914.535455,1996733.8941908567,4.372646017471051e-08,fd
1.2513011730255534,665.0,0.7201576320540409,-1842847340.1910357,1842847340.1910357,2013343.5198144398,4.3292440893534126e-08,fd
1.2513011730255534,670.0,0.7209472925000591,-1887440873.4601688,1887440873.4601688,2029880.2643920782,4.2868160846731584e-08,fd
1.2513011730255534,675.0,0.7217375955261336,-1932508990.8567643,1932508990.8567643,2046344.4201789678,4.245330949789929e-08,fd
1.2513011730255534,680.0,0.7225285293593231,-1978049140.1326027,1978049140.1326027,2062736.2486389983,4.204758952655329e-08,fd
1.2513011730255534,685.0,0.7233200835590039,-2024058778.344867,2024058778.344867,2079056.0386875807,4.165071535055644e-08,fd
1.2513011730255534,690.0,0.7241122479092666,-2070535360.6509972,2070535360.6509972,2095304.0868189065,4.126241282204157e-08,fd
1.2513011730255534,695.0,0.7249050118410386,-2117476334.4260528,2117476334.4260528,2111480.686525467,4.0882418802840687e-08,fd
1.2513011730255534,700.0,0.7256983661576921,-2164879160.408713,2164879160.408713,2127586.158335028,4.051048024086191e-08,fd
1.2513011730255534,705.0,0.7264923001456539,-2212741279.4337277,2212741279.4337277,2143620.7985252864,4.014635433446884e-08,fd
1.2513011730255534,710.0,0.7272868044637963,-2261060147.41171,2261060147.41171,2159584.9297246407,3.9789807406302834e-08,fd
1.2513011730255534,715.0,0.7280818699957059,-2309833222.728765,2309833222.728765,2175478.8803725825,3.9440614729262365e-08,fd
1.2513011730255534,720.0,0.7288774872517417,-2359057959.573324,2359057959.573324,2191302.9738602443,3.909856023307117e-08,fd
1.2513011730255534,725.0,0.7296736475528812,-2408731823.2081947,2408731823.2081947,2207057.5491436617,3.8763435858490296e-08,fd
1.2513011730255534,730.0,0.7304703412328811,-2458852268.2085385,2458852268.2085385,2222742.9287262014,3.84350415537157e-08,fd
1.2513011730255534,735.0,0.731267560038071,-2509416769.202926,2509416769.202926,2238359.460789086,3.811318443109075e-08,fd
1.2513011730255534,740.0,0.7320652953255024,-2560422798.93046,2560422798.93046,2253907.487128003,3.7797678800759314e-08,fd
1.2513011730255534,745.0,0.7328635392788951,-2611867844.405379,2611867844.405379,2269387.36440931,3.748834561522949e-08,fd
1.2513011730255534,750.0,0.7336622830626472,-2663749383.536296,2663749383.536296,2284799.4313308336,3.7185012520748156e-08,fd
1.2513011730255534,755.0,0.7344615186598004,-2716064909.445223,2716064909.445223,2300144.040900342,3.6887513219812196e-08,fd
1.2513011730255534,760.0,0.735261238262059,-2768811923.1990666,2768811923.1990666,2315421.549465563,3.6595687320895105e-08,fd
1.2513011730255534,765.0,0.736061434269792,-2821987934.346001,2821987934.346001,2330632.3165329327,3.6309380083066106e-08,fd
1.2513011730255534,770.0,0.7368620992920308,-2875590461.429525,2875590461.429525,2345776.704596034,3.6028442173585644e-08,fd
1.2513011730255534,775.0,0.7376632255043887,-2929617023.6375084,2929617023.6375084,2360855.0676243566,3.575272954564493e-08,fd
1.2513011730255534,780.0,0.7384648052750905,-2984065149.6066885,2984065149.6066885,2375867.761979155,3.548210310675723e-08,fd
1.2513011730255534,785.0,0.7392668318150821,-3038932386.9716687,3038932386.9716687,2390815.157759714,3.5216428405739714e-08,fd
1.2513011730255534,790.0,0.7400692985439724,-3094216294.208337,3094216294.208337,2405697.6274576373,3.4955575545628415e-08,fd
1.2513011730255534,795.0,0.7408721984319004,-3149914431.6924815,3149914431.6924815,2420515.5342002953,3.469941909879543e-08,fd
1.2513011730255534,800.0,0.7416755239794717,-3206024361.4547625,3206024361.4547625,2435269.2312847343,3.4447837922321844e-08,fd
